,epsilon,shokri_mi_adv,attack_adv,tpr,fpr,run,dimension
696,1.5,0.18602638672152078,0.6192459487477948,[0.         0.48301887 1.        ],[0.         0.29699248 1.        ],6,8
697,1.5,0.182593275641935,0.5953958583477862,[0.         0.56981132 1.        ],[0.         0.38721805 1.        ],7,8
698,1.5,0.14441764789331824,0.6052958212660323,[0.         0.41509434 1.        ],[0.         0.27067669 1.        ],8,8
699,1.5,-0.20133352248545888,0.4078058413886291,[0.         0.44528302 1.        ],[0.         0.64661654 1.        ],9,8
700,2.0,-0.07270534827635133,0.4739119368796131,[0.         0.66037736 1.        ],[0.         0.73308271 1.        ],0,8
701,2.0,0.016952759256632144,0.5084601769911504,[0.         0.50943396 1.        ],[0.        0.4924812 1.       ],1,8
702,2.0,0.00940558944531139,0.5047294308989485,[0.         0.50188679 1.        ],[0.        0.4924812 1.       ],2,8
703,2.0,-0.08822528018158604,0.4617202792037522,[0.         0.53207547 1.        ],[0.         0.62030075 1.        ],3,8
704,2.0,0.16714427578379915,0.6108956741086555,[0.         0.46037736 1.        ],[0.         0.29323308 1.        ],4,8
705,2.0,0.06968364306993902,0.5347717748329369,[0.         0.53584906 1.        ],[0.         0.46616541 1.        ],5,8
706,2.0,0.14837565612143566,0.5942099479363707,[0.         0.46792453 1.        ],[0.         0.31954887 1.        ],6,8
707,2.0,0.08823946659100584,0.5515925680159257,[0.         0.47169811 1.        ],[0.         0.38345865 1.        ],7,8
708,2.0,-0.01669740388707619,0.4926357413687385,[0.         0.55849057 1.        ],[0.         0.57518797 1.        ],8,8
709,2.0,0.22750744786494537,0.6410540573820958,[0.         0.51698113 1.        ],[0.         0.28947368 1.        ],9,8
710,2.5,-0.05834870194353814,0.4713087880352135,[0.         0.47924528 1.        ],[0.         0.53759398 1.        ],0,8
711,2.5,0.16361185983827492,0.5931839115750691,[0.         0.52075472 1.        ],[0.         0.35714286 1.        ],1,8
712,2.5,0.21262590438360052,0.6175566292275836,[0.         0.55849057 1.        ],[0.         0.34586466 1.        ],2,8
713,2.5,0.1109802808909065,0.559632887655695,[0.         0.52075472 1.        ],[0.         0.40977444 1.        ],3,8
714,2.5,0.10727762803234503,0.5556176634991615,[0.         0.53584906 1.        ],[0.         0.42857143 1.        ],4,8
715,2.5,0.1407859270818556,0.5929491982616515,[0.        0.4490566 1.       ],[0.         0.30827068 1.        ],5,8
716,2.5,0.11872606043410411,0.5568863089492788,[0.         0.58113208 1.        ],[0.         0.46240602 1.        ],6,8
717,2.5,0.05053199035324163,0.5303500221533008,[0.         0.44150943 1.        ],[0.         0.39097744 1.        ],7,8
718,2.5,0.10333380621364735,0.5593701095461658,[0.         0.48679245 1.        ],[0.         0.38345865 1.        ],8,8
719,2.5,0.13719676549865228,0.5805634694523584,[0.         0.49433962 1.        ],[0.         0.35714286 1.        ],9,8
720,3.0,0.09619804227550005,0.544488328456522,[0.         0.58867925 1.        ],[0.        0.4924812 1.       ],0,8
721,3.0,0.06620797276209389,0.5286259307874431,[0.         0.61132075 1.        ],[0.         0.54511278 1.        ],1,8
722,3.0,0.04372251383174919,0.5179683309624309,[0.         0.63018868 1.        ],[0.         0.58646617 1.        ],2,8
723,3.0,-0.016654844658816836,0.49279807621524796,[0.         0.56981132 1.        ],[0.         0.58646617 1.        ],3,8
724,3.0,0.23509717690452547,0.6405073594248117,[0.         0.53584906 1.        ],[0.         0.30075188 1.        ],4,8
725,3.0,-0.04715562491133496,0.4754490664145592,[0.         0.45660377 1.        ],[0.        0.5037594 1.       ],5,8
726,3.0,-0.05420627039296355,0.47771985679133283,[0.         0.58113208 1.        ],[0.         0.63533835 1.        ],6,8
727,3.0,0.06229252376223571,0.5289106016512819,[0.         0.56981132 1.        ],[0.        0.5075188 1.       ],7,8
728,3.0,-0.07690452546460491,0.4669568079581612,[0.         0.54339623 1.        ],[0.         0.62030075 1.        ],8,8
729,3.0,0.11472549297772733,0.5624025803663749,[0.         0.51698113 1.        ],[0.         0.40225564 1.        ],9,8
730,3.5,0.10763228826783933,0.5466852086589463,[0.         0.63018868 1.        ],[0.         0.52255639 1.        ],0,8
731,3.5,0.0810327706057597,0.5393974507531866,[0.         0.55471698 1.        ],[0.         0.47368421 1.        ],1,8
732,3.5,0.10394382181869766,0.5435213894531761,[0.        0.6490566 1.       ],[0.         0.54511278 1.        ],2,8
733,3.5,0.09987232231522203,0.5483782297965916,[0.         0.56603774 1.        ],[0.         0.46616541 1.        ],3,8
734,3.5,0.047368421052631504,0.5205479452054794,[0.  0.6 1. ],[0.         0.55263158 1.        ],4,8
735,3.5,0.05488721804511276,0.5239658568614577,[0.  0.6 1. ],[0.         0.54511278 1.        ],5,8
736,3.5,0.32556390977443606,0.6861564918314703,[0.  0.6 1. ],[0.         0.27443609 1.        ],6,8
