,algorithm,clustering_algorithm,dimensions,ari,ami,ch,sc,mechanism,epsilon
35,density-nd-Laplace,OPTICS(min_samples=6),3,0.05759384900704516,0.05047919825111104,8.477362108531809,-0.39805082235424166,density-nd-Laplace,3.0
36,density-nd-Laplace,KMeans(clusters=5),2,0.49611265877518784,0.47443289468996497,791.0611714398713,0.40262565919286314,density-nd-Laplace,3.5
37,density-nd-Laplace,AgglomerativeClustering(clusters=6),2,0.420531210610746,0.42712213338678007,662.3537842888524,0.3403163184809984,density-nd-Laplace,3.5
38,density-nd-Laplace,OPTICS(min_samples=4),2,-0.004648240864361218,0.014896834907038945,9.52520625282927,-0.06410791964558962,density-nd-Laplace,3.5
39,density-nd-Laplace,KMeans(clusters=4),3,0.5178202188967858,0.5053662185024802,438.77830398846453,0.3376049960288174,density-nd-Laplace,3.5
40,density-nd-Laplace,AgglomerativeClustering(clusters=9),3,0.3323985165463908,0.3989933801095967,296.67588262895896,0.23225537244617117,density-nd-Laplace,3.5
41,density-nd-Laplace,OPTICS(min_samples=6),3,0.05740038296506293,0.03673413702731983,8.995744937173844,-0.3730442311114923,density-nd-Laplace,3.5
42,density-nd-Laplace,KMeans(clusters=5),2,0.5882199620705468,0.5683826525545443,804.1180380855908,0.39131524910628795,density-nd-Laplace,5.0
43,density-nd-Laplace,AgglomerativeClustering(clusters=6),2,0.44522952005694033,0.49014587173816543,691.7232536824138,0.3453865954551518,density-nd-Laplace,5.0
44,density-nd-Laplace,OPTICS(min_samples=4),2,-0.010137336142981129,0.02250836108318812,7.886772946045322,-0.05691158010574191,density-nd-Laplace,5.0
45,density-nd-Laplace,KMeans(clusters=4),3,0.6535314881393787,0.6309645403901902,468.2421841856377,0.34373280945399515,density-nd-Laplace,5.0
46,density-nd-Laplace,AgglomerativeClustering(clusters=9),3,0.4905765930712624,0.5168522543665646,313.2399061662642,0.2221213657100832,density-nd-Laplace,5.0
47,density-nd-Laplace,OPTICS(min_samples=6),3,0.06573857095586022,0.07078456774167549,6.492259962674373,-0.415793091179005,density-nd-Laplace,5.0
48,density-nd-Laplace,KMeans(clusters=5),2,0.7383105648644421,0.6863714725055513,837.1462776368799,0.41704957801688886,density-nd-Laplace,7.0
49,density-nd-Laplace,AgglomerativeClustering(clusters=6),2,0.5115831433314753,0.5744962064937306,709.2602096716339,0.3498603236118461,density-nd-Laplace,7.0
50,density-nd-Laplace,OPTICS(min_samples=4),2,-0.01067725640758262,0.043647369229748594,9.309502073995054,-0.09759070974843896,density-nd-Laplace,7.0
51,density-nd-Laplace,KMeans(clusters=4),3,0.786031648157721,0.7337145432957051,482.95835076425436,0.3476348017559889,density-nd-Laplace,7.0
52,density-nd-Laplace,AgglomerativeClustering(clusters=9),3,0.5629855873143573,0.606950552834564,339.424993577862,0.2693289337214595,density-nd-Laplace,7.0
53,density-nd-Laplace,OPTICS(min_samples=6),3,0.032192699554399566,0.07363157279019918,7.920431365469943,-0.4284387100899091,density-nd-Laplace,7.0
54,density-nd-Laplace,KMeans(clusters=5),2,0.7912564291528017,0.7459367161662974,834.224297560135,0.4195405134303152,density-nd-Laplace,9.0
55,density-nd-Laplace,AgglomerativeClustering(clusters=6),2,0.479931712877853,0.5789887945323783,692.7571216559085,0.3189969590447595,density-nd-Laplace,9.0
56,density-nd-Laplace,OPTICS(min_samples=4),2,0.030258154928573717,0.07597436167519299,8.41348441340381,-0.1602250261468698,density-nd-Laplace,9.0
57,density-nd-Laplace,KMeans(clusters=4),3,0.8108640419004878,0.7713795947617388,478.51637088719616,0.3458508799249801,density-nd-Laplace,9.0
58,density-nd-Laplace,AgglomerativeClustering(clusters=9),3,0.5567874374445119,0.556300281568447,337.17758516966035,0.25063368345667625,density-nd-Laplace,9.0
59,density-nd-Laplace,OPTICS(min_samples=6),3,0.11592437014816007,0.12899935830113923,7.445411696372277,-0.42830914667652803,density-nd-Laplace,9.0
