epsilon,shokri_mi_adv,attack_adv,tpr,fpr,run
1.5,0.26159738970066676,0.6440174945329584,[0.         0.58490566 1.        ],[0.         0.32330827 1.        ],25
1.5,0.4908355795148248,0.8872820076563165,[0.         0.56226415 1.        ],[0.         0.07142857 1.        ],26
1.5,0.29145978152929497,0.6904607397793641,[0.         0.52830189 1.        ],[0.         0.23684211 1.        ],27
1.5,0.5433962264150943,1.0,[0.         0.54339623 1.        ],[0. 0. 1.],28
1.5,0.5547169811320755,1.0,[0.         0.55471698 1.        ],[0. 0. 1.],29
1.5,0.05077315931337778,0.5264292782347989,[0.         0.50566038 1.        ],[0.         0.45488722 1.        ],30
1.5,0.32533692722371965,0.7157668930997497,[0.         0.53962264 1.        ],[0.         0.21428571 1.        ],31
1.5,0.5283018867924528,1.0,[0.         0.52830189 1.        ],[0. 0. 1.],32
1.5,0.44935451837140017,0.8699918233851185,[0.         0.52830189 1.        ],[0.         0.07894737 1.        ],33
1.5,-0.12231522201730738,0.44178886818439606,[0.         0.46415094 1.        ],[0.         0.58646617 1.        ],34
1.5,0.6754716981132075,1.0,[0.        0.6754717 1.       ],[0. 0. 1.],35
1.5,0.2575826358348702,0.6658870393041826,[0.         0.51698113 1.        ],[0.        0.2593985 1.       ],36
1.5,0.539622641509434,1.0,[0.         0.53962264 1.        ],[0. 0. 1.],37
1.5,0.5509575826358348,0.9932684735946351,[0.         0.55471698 1.        ],[0.        0.0037594 1.       ],38
1.5,-0.012923818981415813,0.49431896132403746,[0.         0.56226415 1.        ],[0.         0.57518797 1.        ],39
1.5,-0.1822102425876011,0.42690311418685123,[0.         0.53207547 1.        ],[0.         0.71428571 1.        ],40
1.5,0.16782522343594836,0.5752448797862867,[0.         0.64150943 1.        ],[0.         0.47368421 1.        ],41
1.5,0.3216768335934175,0.6984682713347921,[0.         0.56603774 1.        ],[0.        0.2443609 1.       ],42
1.5,0.6415094339622641,1.0,[0.         0.64150943 1.        ],[0. 0. 1.],43
1.5,0.4420485175202156,0.8037037037037037,[0.         0.58490566 1.        ],[0.         0.14285714 1.        ],44
1.5,0.35569584338203997,0.7033726457180863,[0.         0.61509434 1.        ],[0.        0.2593985 1.       ],45
1.5,0.5207547169811321,1.0,[0.         0.52075472 1.        ],[0. 0. 1.],46
1.5,0.562278337352816,0.9934022158595792,[0.         0.56603774 1.        ],[0.        0.0037594 1.       ],47
1.5,0.5584905660377358,1.0,[0.         0.55849057 1.        ],[0. 0. 1.],48
1.5,0.4568733153638814,0.8808988764044944,[0.         0.52830189 1.        ],[0.         0.07142857 1.        ],49
2.0,0.6075471698113207,1.0,[0.         0.60754717 1.        ],[0. 0. 1.],0
2.0,0.45741239892183283,0.7581381198661393,[0.         0.67169811 1.        ],[0.         0.21428571 1.        ],1
2.0,0.5132784792169102,0.965877778063918,[0.         0.53207547 1.        ],[0.         0.01879699 1.        ],2
2.0,0.5622641509433962,1.0,[0.         0.56226415 1.        ],[0. 0. 1.],3
2.0,-0.0169527592566322,0.49150735555397623,[0.         0.49056604 1.        ],[0.        0.5075188 1.       ],4
2.0,0.4266846361185984,0.8745858968291529,[0.         0.49811321 1.        ],[0.         0.07142857 1.        ],5
2.0,0.03984962406015036,0.5171743357096564,[0.  0.6 1. ],[0.         0.56015038 1.        ],6
2.0,0.07694708469286426,0.544793868921776,[0.         0.46792453 1.        ],[0.         0.39097744 1.        ],7
2.0,0.6,1.0,[0.  0.6 1. ],[0. 0. 1.],8
2.0,0.5811320754716981,1.0,[0.         0.58113208 1.        ],[0. 0. 1.],9
2.0,0.4455383742374805,0.8835051042836908,[0.         0.51320755 1.        ],[0.         0.06766917 1.        ],10
