epsilon,shokri_mi_adv,attack_adv,tpr,fpr,run,dimensions,mechanism
7.0,0.3076923076923076,0.6428571428571429,[0.         0.69230769 1.        ],[0.         0.38461538 1.        ],7,6,nd-piecewise
7.0,0.1538461538461538,0.5714285714285714,[0.         0.61538462 1.        ],[0.         0.46153846 1.        ],8,6,nd-piecewise
7.0,0.2307692307692307,0.6000000000000001,[0.         0.69230769 1.        ],[0.         0.46153846 1.        ],9,6,nd-piecewise
9.0,0.2692307692307691,0.6521739130434783,[0.         0.57692308 1.        ],[0.         0.30769231 1.        ],0,6,nd-piecewise
9.0,0.2692307692307693,0.6060606060606061,[0.         0.76923077 1.        ],[0.  0.5 1. ],1,6,nd-piecewise
9.0,0.0,0.5,[0.         0.46153846 1.        ],[0.         0.46153846 1.        ],2,6,nd-piecewise
9.0,0.0384615384615384,0.5185185185185186,[0.         0.53846154 1.        ],[0.  0.5 1. ],3,6,nd-piecewise
9.0,0.0769230769230768,0.5294117647058824,[0.         0.69230769 1.        ],[0.         0.61538462 1.        ],4,6,nd-piecewise
9.0,0.2307692307692307,0.6071428571428572,[0.         0.65384615 1.        ],[0.         0.42307692 1.        ],5,6,nd-piecewise
9.0,0.1923076923076923,0.5925925925925926,[0.         0.61538462 1.        ],[0.         0.42307692 1.        ],6,6,nd-piecewise
9.0,0.4615384615384615,0.8,[0.         0.61538462 1.        ],[0.         0.15384615 1.        ],7,6,nd-piecewise
9.0,0.1538461538461538,0.5769230769230769,[0.         0.57692308 1.        ],[0.         0.42307692 1.        ],8,6,nd-piecewise
9.0,0.0384615384615384,0.5217391304347827,[0.         0.46153846 1.        ],[0.         0.42307692 1.        ],9,6,nd-piecewise
0.1,0.5769230769230769,1.0,[0.         0.57692308 1.        ],[0. 0. 1.],0,7,nd-piecewise
0.1,0.2307692307692307,1.0,[0.         0.23076923 1.        ],[0. 0. 1.],1,7,nd-piecewise
0.1,0.3076923076923077,1.0,[0.         0.30769231 1.        ],[0. 0. 1.],2,7,nd-piecewise
0.1,0.2692307692307692,1.0,[0.         0.26923077 1.        ],[0. 0. 1.],3,7,nd-piecewise
0.1,0.2307692307692307,1.0,[0.         0.23076923 1.        ],[0. 0. 1.],4,7,nd-piecewise
0.1,0.4230769230769231,1.0,[0.         0.42307692 1.        ],[0. 0. 1.],5,7,nd-piecewise
0.1,0.2307692307692307,1.0,[0.         0.23076923 1.        ],[0. 0. 1.],6,7,nd-piecewise
0.1,0.5384615384615384,0.85,[0.         0.65384615 1.        ],[0.         0.11538462 1.        ],7,7,nd-piecewise
0.1,-0.2692307692307693,0.2941176470588235,[0.         0.19230769 1.        ],[0.         0.46153846 1.        ],8,7,nd-piecewise
0.1,0.0384615384615384,1.0,[0.         0.03846154 1.        ],[0. 0. 1.],9,7,nd-piecewise
0.5,0.3461538461538461,1.0,[0.         0.34615385 1.        ],[0. 0. 1.],0,7,nd-piecewise
0.5,0.3461538461538461,1.0,[0.         0.34615385 1.        ],[0. 0. 1.],1,7,nd-piecewise
0.5,0.0769230769230769,1.0,[0.         0.07692308 1.        ],[0. 0. 1.],2,7,nd-piecewise
0.5,0.1538461538461538,1.0,[0.         0.15384615 1.        ],[0. 0. 1.],3,7,nd-piecewise
0.5,0.3076923076923077,1.0,[0.         0.30769231 1.        ],[0. 0. 1.],4,7,nd-piecewise
0.5,0.6923076923076923,1.0,[0.         0.69230769 1.        ],[0. 0. 1.],5,7,nd-piecewise
0.5,0.3461538461538461,0.8461538461538461,[0.         0.42307692 1.        ],[0.         0.07692308 1.        ],6,7,nd-piecewise
0.5,0.3076923076923077,1.0,[0.         0.30769231 1.        ],[0. 0. 1.],7,7,nd-piecewise
0.5,0.2307692307692307,1.0,[0.         0.23076923 1.        ],[0. 0. 1.],8,7,nd-piecewise
0.5,0.4615384615384615,1.0,[0.         0.46153846 1.        ],[0. 0. 1.],9,7,nd-piecewise
0.7,0.1538461538461538,1.0,[0.         0.15384615 1.        ],[0. 0. 1.],0,7,nd-piecewise
0.7,0.1538461538461538,1.0,[0.         0.15384615 1.        ],[0. 0. 1.],1,7,nd-piecewise
0.7,0.1538461538461538,1.0,[0.         0.15384615 1.        ],[0. 0. 1.],2,7,nd-piecewise
0.7,0.3076923076923076,0.6428571428571429,[0.         0.69230769 1.        ],[0.         0.38461538 1.        ],3,7,nd-piecewise
0.7,0.0,0.5,[0. 1.],[0. 1.],4,7,nd-piecewise
0.7,0.5769230769230769,1.0,[0.         0.57692308 1.        ],[0. 0. 1.],5,7,nd-piecewise
0.7,0.2307692307692307,1.0,[0.         0.23076923 1.        ],[0. 0. 1.],6,7,nd-piecewise
0.7,0.1538461538461538,1.0,[0.         0.15384615 1.        ],[0. 0. 1.],7,7,nd-piecewise
0.7,0.4615384615384615,1.0,[0.         0.46153846 1.        ],[0. 0. 1.],8,7,nd-piecewise
0.7,0.3461538461538461,0.9090909090909092,[0.         0.38461538 1.        ],[0.         0.03846154 1.        ],9,7,nd-piecewise
1.0,0.0769230769230769,0.5625,[0.         0.34615385 1.        ],[0.         0.26923077 1.        ],0,7,nd-piecewise
1.0,0.3076923076923077,1.0,[0.         0.30769231 1.        ],[0. 0. 1.],1,7,nd-piecewise
1.0,0.0769230769230769,1.0,[0.         0.07692308 1.        ],[0. 0. 1.],2,7,nd-piecewise
1.0,0.1538461538461538,1.0,[0.         0.15384615 1.        ],[0. 0. 1.],3,7,nd-piecewise
1.0,0.5769230769230769,0.7777777777777777,[0.         0.80769231 1.        ],[0.         0.23076923 1.        ],4,7,nd-piecewise
1.0,0.1153846153846153,1.0,[0.         0.11538462 1.        ],[0. 0. 1.],5,7,nd-piecewise
1.0,0.3846153846153846,1.0,[0.         0.38461538 1.        ],[0. 0. 1.],6,7,nd-piecewise
1.0,0.0384615384615384,0.5714285714285714,[0.         0.15384615 1.        ],[0.         0.11538462 1.        ],7,7,nd-piecewise
1.0,0.5384615384615384,1.0,[0.         0.53846154 1.        ],[0. 0. 1.],8,7,nd-piecewise
1.0,0.2692307692307692,1.0,[0.         0.26923077 1.        ],[0. 0. 1.],9,7,nd-piecewise
1.5,0.1538461538461538,0.8333333333333334,[0.         0.19230769 1.        ],[0.         0.03846154 1.        ],0,7,nd-piecewise
1.5,0.0384615384615384,1.0,[0.         0.03846154 1.        ],[0. 0. 1.],1,7,nd-piecewise
1.5,0.1923076923076923,1.0,[0.         0.19230769 1.        ],[0. 0. 1.],2,7,nd-piecewise
1.5,0.2307692307692307,0.8749999999999999,[0.         0.26923077 1.        ],[0.         0.03846154 1.        ],3,7,nd-piecewise
1.5,0.1153846153846153,0.8,[0.         0.15384615 1.        ],[0.         0.03846154 1.        ],4,7,nd-piecewise
1.5,0.1923076923076922,0.6,[0.         0.57692308 1.        ],[0.         0.38461538 1.        ],5,7,nd-piecewise
1.5,-0.0384615384615384,0.4285714285714285,[0.         0.11538462 1.        ],[0.         0.15384615 1.        ],6,7,nd-piecewise
1.5,0.0,0.5,[0. 1.],[0. 1.],7,7,nd-piecewise
1.5,0.1923076923076923,1.0,[0.         0.19230769 1.        ],[0. 0. 1.],8,7,nd-piecewise
1.5,0.1153846153846153,0.6000000000000001,[0.         0.34615385 1.        ],[0.         0.23076923 1.        ],9,7,nd-piecewise
2.0,0.1538461538461538,0.7000000000000001,[0.         0.26923077 1.        ],[0.         0.11538462 1.        ],0,7,nd-piecewise
2.0,0.0,0.5,[0.         0.07692308 1.        ],[0.         0.07692308 1.        ],1,7,nd-piecewise
2.0,0.423076923076923,0.7894736842105263,[0.         0.57692308 1.        ],[0.         0.15384615 1.        ],2,7,nd-piecewise
2.0,0.0769230769230769,0.5714285714285714,[0.         0.30769231 1.        ],[0.         0.23076923 1.        ],3,7,nd-piecewise
2.0,0.2692307692307692,0.7333333333333334,[0.         0.42307692 1.        ],[0.         0.15384615 1.        ],4,7,nd-piecewise
2.0,0.1538461538461538,0.6111111111111112,[0.         0.42307692 1.        ],[0.         0.26923077 1.        ],5,7,nd-piecewise
2.0,0.1923076923076923,0.7777777777777778,[0.         0.26923077 1.        ],[0.         0.07692308 1.        ],6,7,nd-piecewise
2.0,0.1923076923076923,0.7777777777777778,[0.         0.26923077 1.        ],[0.         0.07692308 1.        ],7,7,nd-piecewise
2.0,0.0384615384615384,0.5333333333333334,[0.         0.30769231 1.        ],[0.         0.26923077 1.        ],8,7,nd-piecewise
2.0,0.1923076923076923,0.6923076923076923,[0.         0.34615385 1.        ],[0.         0.15384615 1.        ],9,7,nd-piecewise
2.5,0.5,0.9333333333333332,[0.         0.53846154 1.        ],[0.         0.03846154 1.        ],0,7,nd-piecewise
2.5,0.1153846153846153,0.6153846153846154,[0.         0.30769231 1.        ],[0.         0.19230769 1.        ],1,7,nd-piecewise
2.5,0.0769230769230769,0.5625,[0.         0.34615385 1.        ],[0.         0.26923077 1.        ],2,7,nd-piecewise
2.5,0.2307692307692307,0.6875,[0.         0.42307692 1.        ],[0.         0.19230769 1.        ],3,7,nd-piecewise
2.5,0.2692307692307693,0.7692307692307693,[0.         0.38461538 1.        ],[0.         0.11538462 1.        ],4,7,nd-piecewise
2.5,-0.1153846153846154,0.4545454545454545,[0.         0.57692308 1.        ],[0.         0.69230769 1.        ],5,7,nd-piecewise
2.5,0.2307692307692307,0.6666666666666667,[0.         0.46153846 1.        ],[0.         0.23076923 1.        ],6,7,nd-piecewise
2.5,0.3076923076923077,0.75,[0.         0.46153846 1.        ],[0.         0.15384615 1.        ],7,7,nd-piecewise
2.5,0.3846153846153846,0.7083333333333333,[0.         0.65384615 1.        ],[0.         0.26923077 1.        ],8,7,nd-piecewise
2.5,0.2692307692307692,0.7333333333333334,[0.         0.42307692 1.        ],[0.         0.15384615 1.        ],9,7,nd-piecewise
3.0,0.0,0.5,[0.         0.30769231 1.        ],[0.         0.30769231 1.        ],0,7,nd-piecewise
3.0,0.0,0.5,[0.         0.42307692 1.        ],[0.         0.42307692 1.        ],1,7,nd-piecewise
3.0,0.2307692307692307,0.65,[0.  0.5 1. ],[0.         0.26923077 1.        ],2,7,nd-piecewise
3.0,0.1923076923076922,0.6,[0.         0.57692308 1.        ],[0.         0.38461538 1.        ],3,7,nd-piecewise
3.0,0.2307692307692307,0.6875,[0.         0.42307692 1.        ],[0.         0.19230769 1.        ],4,7,nd-piecewise
3.0,0.2307692307692307,0.6153846153846154,[0.         0.61538462 1.        ],[0.         0.38461538 1.        ],5,7,nd-piecewise
3.0,0.1538461538461538,0.6,[0.         0.46153846 1.        ],[0.         0.30769231 1.        ],6,7,nd-piecewise
3.0,0.4230769230769231,0.6666666666666667,[0.         0.84615385 1.        ],[0.         0.42307692 1.        ],7,7,nd-piecewise
3.0,0.3461538461538461,0.7647058823529411,[0.  0.5 1. ],[0.         0.15384615 1.        ],8,7,nd-piecewise
3.0,0.3846153846153846,0.7777777777777778,[0.         0.53846154 1.        ],[0.         0.15384615 1.        ],9,7,nd-piecewise
3.5,0.1923076923076922,0.6,[0.         0.57692308 1.        ],[0.         0.38461538 1.        ],0,7,nd-piecewise
3.5,0.2307692307692307,0.6363636363636364,[0.         0.53846154 1.        ],[0.         0.30769231 1.        ],1,7,nd-piecewise
3.5,0.2692307692307693,0.64,[0.         0.61538462 1.        ],[0.         0.34615385 1.        ],2,7,nd-piecewise
3.5,-0.1538461538461538,0.4166666666666667,[0.         0.38461538 1.        ],[0.         0.53846154 1.        ],3,7,nd-piecewise
3.5,0.1153846153846153,0.5652173913043479,[0.  0.5 1. ],[0.         0.38461538 1.        ],4,7,nd-piecewise
3.5,0.1538461538461538,0.6111111111111112,[0.         0.42307692 1.        ],[0.         0.26923077 1.        ],5,7,nd-piecewise
3.5,0.1153846153846154,0.5882352941176471,[0.         0.38461538 1.        ],[0.         0.26923077 1.        ],6,7,nd-piecewise
3.5,0.2307692307692307,0.6363636363636364,[0.         0.53846154 1.        ],[0.         0.30769231 1.        ],7,7,nd-piecewise
3.5,0.1153846153846153,0.5555555555555556,[0.         0.57692308 1.        ],[0.         0.46153846 1.        ],8,7,nd-piecewise
3.5,0.0384615384615384,0.52,[0.  0.5 1. ],[0.         0.46153846 1.        ],9,7,nd-piecewise
5.0,0.1923076923076923,0.6666666666666666,[0.         0.38461538 1.        ],[0.         0.19230769 1.        ],0,7,nd-piecewise
5.0,0.1538461538461538,0.5588235294117647,[0.         0.73076923 1.        ],[0.         0.57692308 1.        ],1,7,nd-piecewise
5.0,0.1153846153846153,0.6363636363636364,[0.         0.26923077 1.        ],[0.         0.15384615 1.        ],2,7,nd-piecewise
5.0,0.1153846153846154,0.5405405405405406,[0.         0.76923077 1.        ],[0.         0.65384615 1.        ],3,7,nd-piecewise
5.0,0.1153846153846153,0.5555555555555556,[0.         0.57692308 1.        ],[0.         0.46153846 1.        ],4,7,nd-piecewise
5.0,0.1538461538461538,0.5625,[0.         0.69230769 1.        ],[0.         0.53846154 1.        ],5,7,nd-piecewise
5.0,0.1923076923076922,0.6,[0.         0.57692308 1.        ],[0.         0.38461538 1.        ],6,7,nd-piecewise
5.0,0.2307692307692307,0.6071428571428572,[0.         0.65384615 1.        ],[0.         0.42307692 1.        ],7,7,nd-piecewise
5.0,0.1923076923076923,0.5862068965517241,[0.         0.65384615 1.        ],[0.         0.46153846 1.        ],8,7,nd-piecewise
5.0,0.2307692307692307,0.6363636363636364,[0.         0.53846154 1.        ],[0.         0.30769231 1.        ],9,7,nd-piecewise
7.0,0.2307692307692307,0.6363636363636364,[0.         0.53846154 1.        ],[0.         0.30769231 1.        ],0,7,nd-piecewise
7.0,0.2307692307692308,0.5833333333333334,[0.         0.80769231 1.        ],[0.         0.57692308 1.        ],1,7,nd-piecewise
7.0,0.0,0.5,[0.         0.53846154 1.        ],[0.         0.53846154 1.        ],2,7,nd-piecewise
7.0,0.1153846153846153,0.5652173913043479,[0.  0.5 1. ],[0.         0.38461538 1.        ],3,7,nd-piecewise
7.0,0.1923076923076922,0.6,[0.         0.57692308 1.        ],[0.         0.38461538 1.        ],4,7,nd-piecewise
7.0,0.2692307692307692,0.6296296296296295,[0.         0.65384615 1.        ],[0.         0.38461538 1.        ],5,7,nd-piecewise
7.0,0.2307692307692307,0.6363636363636364,[0.         0.53846154 1.        ],[0.         0.30769231 1.        ],6,7,nd-piecewise
7.0,0.1923076923076923,0.5806451612903226,[0.         0.69230769 1.        ],[0.  0.5 1. ],7,7,nd-piecewise
7.0,0.0384615384615384,0.52,[0.  0.5 1. ],[0.         0.46153846 1.        ],8,7,nd-piecewise
7.0,0.3076923076923077,0.6538461538461539,[0.         0.65384615 1.        ],[0.         0.34615385 1.        ],9,7,nd-piecewise
9.0,0.0,0.5,[0.         0.46153846 1.        ],[0.         0.46153846 1.        ],0,7,nd-piecewise
9.0,0.2692307692307691,0.6521739130434783,[0.         0.57692308 1.        ],[0.         0.30769231 1.        ],1,7,nd-piecewise
9.0,0.2692307692307692,0.6842105263157894,[0.  0.5 1. ],[0.         0.23076923 1.        ],2,7,nd-piecewise
9.0,0.3076923076923077,0.6666666666666666,[0.         0.61538462 1.        ],[0.         0.30769231 1.        ],3,7,nd-piecewise
9.0,-0.0384615384615384,0.4848484848484849,[0.         0.61538462 1.        ],[0.         0.65384615 1.        ],4,7,nd-piecewise
9.0,0.1538461538461538,0.5769230769230769,[0.         0.57692308 1.        ],[0.         0.42307692 1.        ],5,7,nd-piecewise
9.0,0.3461538461538461,0.6666666666666667,[0.         0.69230769 1.        ],[0.         0.34615385 1.        ],6,7,nd-piecewise
9.0,0.1923076923076923,0.5806451612903226,[0.         0.69230769 1.        ],[0.  0.5 1. ],7,7,nd-piecewise
9.0,0.0769230769230768,0.5384615384615384,[0.         0.53846154 1.        ],[0.         0.46153846 1.        ],8,7,nd-piecewise
9.0,0.1538461538461538,0.5769230769230769,[0.         0.57692308 1.        ],[0.         0.42307692 1.        ],9,7,nd-piecewise
0.1,0.2692307692307692,1.0,[0.         0.26923077 1.        ],[0. 0. 1.],0,8,nd-piecewise
0.1,0.3846153846153846,1.0,[0.         0.38461538 1.        ],[0. 0. 1.],1,8,nd-piecewise
0.1,0.4615384615384615,1.0,[0.         0.46153846 1.        ],[0. 0. 1.],2,8,nd-piecewise
0.1,0.1153846153846153,1.0,[0.         0.11538462 1.        ],[0. 0. 1.],3,8,nd-piecewise
0.1,0.1538461538461538,1.0,[0.         0.15384615 1.        ],[0. 0. 1.],4,8,nd-piecewise
0.1,0.3846153846153846,0.6923076923076923,[0.         0.69230769 1.        ],[0.         0.30769231 1.        ],5,8,nd-piecewise
0.1,0.2692307692307692,1.0,[0.         0.26923077 1.        ],[0. 0. 1.],6,8,nd-piecewise
0.1,0.0384615384615384,0.5151515151515151,[0.         0.65384615 1.        ],[0.         0.61538462 1.        ],7,8,nd-piecewise
0.1,0.0769230769230769,1.0,[0.         0.07692308 1.        ],[0. 0. 1.],8,8,nd-piecewise
0.1,0.0769230769230769,1.0,[0.         0.07692308 1.        ],[0. 0. 1.],9,8,nd-piecewise
0.5,0.0769230769230769,1.0,[0.         0.07692308 1.        ],[0. 0. 1.],0,8,nd-piecewise
0.5,0.4230769230769231,1.0,[0.         0.42307692 1.        ],[0. 0. 1.],1,8,nd-piecewise
0.5,0.2692307692307692,1.0,[0.         0.26923077 1.        ],[0. 0. 1.],2,8,nd-piecewise
0.5,0.3076923076923076,0.7000000000000001,[0.         0.53846154 1.        ],[0.         0.23076923 1.        ],3,8,nd-piecewise
0.5,0.4230769230769231,1.0,[0.         0.42307692 1.        ],[0. 0. 1.],4,8,nd-piecewise
0.5,0.3076923076923077,1.0,[0.         0.30769231 1.        ],[0. 0. 1.],5,8,nd-piecewise
0.5,0.4615384615384615,0.8749999999999999,[0.         0.53846154 1.        ],[0.         0.07692308 1.        ],6,8,nd-piecewise
0.5,0.1153846153846153,1.0,[0.         0.11538462 1.        ],[0. 0. 1.],7,8,nd-piecewise
0.5,0.0,0.5,[0. 1.],[0. 1.],8,8,nd-piecewise
0.5,0.1153846153846153,1.0,[0.         0.11538462 1.        ],[0. 0. 1.],9,8,nd-piecewise
0.7,0.1923076923076923,1.0,[0.         0.19230769 1.        ],[0. 0. 1.],0,8,nd-piecewise
0.7,0.1538461538461538,1.0,[0.         0.15384615 1.        ],[0. 0. 1.],1,8,nd-piecewise
0.7,0.0769230769230769,1.0,[0.         0.07692308 1.        ],[0. 0. 1.],2,8,nd-piecewise
0.7,0.1923076923076923,1.0,[0.         0.19230769 1.        ],[0. 0. 1.],3,8,nd-piecewise
0.7,0.6153846153846154,1.0,[0.         0.61538462 1.        ],[0. 0. 1.],4,8,nd-piecewise
0.7,0.4230769230769231,1.0,[0.         0.42307692 1.        ],[0. 0. 1.],5,8,nd-piecewise
0.7,0.3846153846153846,1.0,[0.         0.38461538 1.        ],[0. 0. 1.],6,8,nd-piecewise
0.7,0.0769230769230769,0.75,[0.         0.11538462 1.        ],[0.         0.03846154 1.        ],7,8,nd-piecewise
0.7,0.1153846153846153,0.6000000000000001,[0.         0.34615385 1.        ],[0.         0.23076923 1.        ],8,8,nd-piecewise
0.7,0.1538461538461538,1.0,[0.         0.15384615 1.        ],[0. 0. 1.],9,8,nd-piecewise
1.0,0.4615384615384615,1.0,[0.         0.46153846 1.        ],[0. 0. 1.],0,8,nd-piecewise
1.0,0.2692307692307692,0.8181818181818181,[0.         0.34615385 1.        ],[0.         0.07692308 1.        ],1,8,nd-piecewise
1.0,0.5384615384615384,1.0,[0.         0.53846154 1.        ],[0. 0. 1.],2,8,nd-piecewise
1.0,0.2692307692307692,1.0,[0.         0.26923077 1.        ],[0. 0. 1.],3,8,nd-piecewise
1.0,0.2307692307692307,0.8749999999999999,[0.         0.26923077 1.        ],[0.         0.03846154 1.        ],4,8,nd-piecewise
1.0,0.1923076923076923,0.8571428571428571,[0.         0.23076923 1.        ],[0.         0.03846154 1.        ],5,8,nd-piecewise
1.0,0.4615384615384615,1.0,[0.         0.46153846 1.        ],[0. 0. 1.],6,8,nd-piecewise
1.0,0.1153846153846153,0.6363636363636364,[0.         0.26923077 1.        ],[0.         0.15384615 1.        ],7,8,nd-piecewise
1.0,0.1538461538461538,1.0,[0.         0.15384615 1.        ],[0. 0. 1.],8,8,nd-piecewise
1.0,0.2307692307692307,1.0,[0.         0.23076923 1.        ],[0. 0. 1.],9,8,nd-piecewise
1.5,-0.1153846153846153,0.4210526315789473,[0.         0.30769231 1.        ],[0.         0.42307692 1.        ],0,8,nd-piecewise
1.5,0.2692307692307692,1.0,[0.         0.26923077 1.        ],[0. 0. 1.],1,8,nd-piecewise
1.5,0.0,0.5,[0.         0.11538462 1.        ],[0.         0.11538462 1.        ],2,8,nd-piecewise
1.5,0.423076923076923,0.8235294117647058,[0.         0.53846154 1.        ],[0.         0.11538462 1.        ],3,8,nd-piecewise
1.5,0.0384615384615384,0.5294117647058824,[0.         0.34615385 1.        ],[0.         0.30769231 1.        ],4,8,nd-piecewise
1.5,0.1923076923076923,1.0,[0.         0.19230769 1.        ],[0. 0. 1.],5,8,nd-piecewise
1.5,0.3846153846153846,0.7083333333333333,[0.         0.65384615 1.        ],[0.         0.26923077 1.        ],6,8,nd-piecewise
1.5,0.0384615384615384,0.5454545454545454,[0.         0.23076923 1.        ],[0.         0.19230769 1.        ],7,8,nd-piecewise
1.5,0.2307692307692307,1.0,[0.         0.23076923 1.        ],[0. 0. 1.],8,8,nd-piecewise
1.5,0.3846153846153846,0.7777777777777778,[0.         0.53846154 1.        ],[0.         0.15384615 1.        ],9,8,nd-piecewise
2.0,0.3076923076923077,0.7857142857142857,[0.         0.42307692 1.        ],[0.         0.11538462 1.        ],0,8,nd-piecewise
2.0,0.2692307692307692,0.6842105263157894,[0.  0.5 1. ],[0.         0.23076923 1.        ],1,8,nd-piecewise
2.0,0.2307692307692307,0.65,[0.  0.5 1. ],[0.         0.26923077 1.        ],2,8,nd-piecewise
2.0,0.3076923076923077,0.9,[0.         0.34615385 1.        ],[0.         0.03846154 1.        ],3,8,nd-piecewise
2.0,0.3846153846153846,0.7272727272727272,[0.         0.61538462 1.        ],[0.         0.23076923 1.        ],4,8,nd-piecewise
2.0,0.4615384615384615,0.8,[0.         0.61538462 1.        ],[0.         0.15384615 1.        ],5,8,nd-piecewise
2.0,0.4230769230769231,0.8666666666666667,[0.  0.5 1. ],[0.         0.07692308 1.        ],6,8,nd-piecewise
2.0,0.1538461538461538,0.75,[0.         0.23076923 1.        ],[0.         0.07692308 1.        ],7,8,nd-piecewise
2.0,0.1923076923076923,1.0,[0.         0.19230769 1.        ],[0. 0. 1.],8,8,nd-piecewise
2.0,-0.1153846153846153,0.2857142857142857,[0.         0.07692308 1.        ],[0.         0.19230769 1.        ],9,8,nd-piecewise
2.5,-0.0769230769230769,0.4,[0.         0.15384615 1.        ],[0.         0.23076923 1.        ],0,8,nd-piecewise
2.5,0.0384615384615384,0.5333333333333334,[0.         0.30769231 1.        ],[0.         0.26923077 1.        ],1,8,nd-piecewise
2.5,0.2307692307692307,0.6666666666666667,[0.         0.46153846 1.        ],[0.         0.23076923 1.        ],2,8,nd-piecewise
2.5,0.1538461538461538,0.6666666666666666,[0.         0.30769231 1.        ],[0.         0.15384615 1.        ],3,8,nd-piecewise
2.5,0.4615384615384615,0.8749999999999999,[0.         0.53846154 1.        ],[0.         0.07692308 1.        ],4,8,nd-piecewise
2.5,0.0769230769230768,0.5357142857142857,[0.         0.57692308 1.        ],[0.  0.5 1. ],5,8,nd-piecewise
2.5,0.3076923076923076,0.6818181818181819,[0.         0.57692308 1.        ],[0.         0.26923077 1.        ],6,8,nd-piecewise
2.5,0.1153846153846153,0.5789473684210525,[0.         0.42307692 1.        ],[0.         0.30769231 1.        ],7,8,nd-piecewise
2.5,0.3461538461538461,0.7647058823529411,[0.  0.5 1. ],[0.         0.15384615 1.        ],8,8,nd-piecewise
2.5,0.1923076923076923,0.6086956521739131,[0.         0.53846154 1.        ],[0.         0.34615385 1.        ],9,8,nd-piecewise
3.0,0.2307692307692307,0.625,[0.         0.57692308 1.        ],[0.         0.34615385 1.        ],0,8,nd-piecewise
3.0,0.3846153846153846,0.75,[0.         0.57692308 1.        ],[0.         0.19230769 1.        ],1,8,nd-piecewise
3.0,0.6153846153846154,0.8333333333333334,[0.         0.76923077 1.        ],[0.         0.15384615 1.        ],2,8,nd-piecewise
3.0,0.1538461538461538,0.5714285714285714,[0.         0.61538462 1.        ],[0.         0.46153846 1.        ],3,8,nd-piecewise
3.0,0.2692307692307692,0.8181818181818181,[0.         0.34615385 1.        ],[0.         0.07692308 1.        ],4,8,nd-piecewise
3.0,0.1153846153846154,0.5882352941176471,[0.         0.38461538 1.        ],[0.         0.26923077 1.        ],5,8,nd-piecewise
3.0,0.1538461538461538,0.6111111111111112,[0.         0.42307692 1.        ],[0.         0.26923077 1.        ],6,8,nd-piecewise
3.0,0.5,0.7407407407407407,[0.         0.76923077 1.        ],[0.         0.26923077 1.        ],7,8,nd-piecewise
3.0,-0.2692307692307692,0.3157894736842105,[0.         0.23076923 1.        ],[0.  0.5 1. ],8,8,nd-piecewise
3.0,0.4230769230769231,0.7391304347826088,[0.         0.65384615 1.        ],[0.         0.23076923 1.        ],9,8,nd-piecewise
3.5,0.2692307692307693,0.7058823529411765,[0.         0.46153846 1.        ],[0.         0.19230769 1.        ],0,8,nd-piecewise
3.5,0.2307692307692307,0.625,[0.         0.57692308 1.        ],[0.         0.34615385 1.        ],1,8,nd-piecewise
3.5,0.3076923076923076,0.6428571428571429,[0.         0.69230769 1.        ],[0.         0.38461538 1.        ],2,8,nd-piecewise
3.5,0.1153846153846153,0.5789473684210525,[0.         0.42307692 1.        ],[0.         0.30769231 1.        ],3,8,nd-piecewise
3.5,-0.1153846153846153,0.3333333333333333,[0.         0.11538462 1.        ],[0.         0.23076923 1.        ],4,8,nd-piecewise
3.5,0.1923076923076923,0.631578947368421,[0.         0.46153846 1.        ],[0.         0.26923077 1.        ],5,8,nd-piecewise
3.5,0.1538461538461538,0.5833333333333333,[0.         0.53846154 1.        ],[0.         0.38461538 1.        ],6,8,nd-piecewise
3.5,0.1923076923076923,0.6190476190476191,[0.  0.5 1. ],[0.         0.30769231 1.        ],7,8,nd-piecewise
3.5,0.1923076923076923,0.6666666666666666,[0.         0.38461538 1.        ],[0.         0.19230769 1.        ],8,8,nd-piecewise
3.5,0.0384615384615384,0.5333333333333334,[0.         0.30769231 1.        ],[0.         0.26923077 1.        ],9,8,nd-piecewise
5.0,0.1923076923076923,0.6086956521739131,[0.         0.53846154 1.        ],[0.         0.34615385 1.        ],0,8,nd-piecewise
5.0,0.1538461538461538,0.5625,[0.         0.69230769 1.        ],[0.         0.53846154 1.        ],1,8,nd-piecewise
5.0,0.2692307692307692,0.6206896551724138,[0.         0.69230769 1.        ],[0.         0.42307692 1.        ],2,8,nd-piecewise
5.0,0.2692307692307693,0.64,[0.         0.61538462 1.        ],[0.         0.34615385 1.        ],3,8,nd-piecewise
5.0,-0.0384615384615385,0.4838709677419354,[0.         0.57692308 1.        ],[0.         0.61538462 1.        ],4,8,nd-piecewise
5.0,0.0,0.5,[0.         0.46153846 1.        ],[0.         0.46153846 1.        ],5,8,nd-piecewise
5.0,0.3461538461538462,0.6956521739130436,[0.         0.61538462 1.        ],[0.         0.26923077 1.        ],6,8,nd-piecewise
5.0,0.3846153846153846,0.7272727272727272,[0.         0.61538462 1.        ],[0.         0.23076923 1.        ],7,8,nd-piecewise
5.0,0.0384615384615384,0.52,[0.  0.5 1. ],[0.         0.46153846 1.        ],8,8,nd-piecewise
5.0,0.1538461538461538,0.5625,[0.         0.69230769 1.        ],[0.         0.53846154 1.        ],9,8,nd-piecewise
7.0,-0.1923076923076923,0.4137931034482758,[0.         0.46153846 1.        ],[0.         0.65384615 1.        ],0,8,nd-piecewise
