epsilon,shokri_mi_adv,attack_adv,tpr,fpr,run
1.0,0.2958150092211661,0.6372347707049965,[0.         0.68679245 1.        ],[0.         0.39097744 1.        ],8
1.0,0.1755851893885657,0.571044806961553,[0.         0.70566038 1.        ],[0.         0.53007519 1.        ],9
1.0,0.23931054050219885,0.6114215511433441,[0.         0.65660377 1.        ],[0.         0.41729323 1.        ],10
1.0,0.22415945524187825,0.6089558825557501,[0.         0.62641509 1.        ],[0.         0.40225564 1.        ],11
1.0,0.18670733437367,0.5817748008599372,[0.         0.66415094 1.        ],[0.         0.47744361 1.        ],12
1.0,0.19415519931905234,0.5885412623243538,[0.         0.64528302 1.        ],[0.         0.45112782 1.        ],13
1.0,0.2695275925663214,0.6204160275830597,[0.         0.69433962 1.        ],[0.         0.42481203 1.        ],14
1.0,0.25819265143992054,0.6173285198555958,[0.         0.67924528 1.        ],[0.         0.42105263 1.        ],15
1.0,0.201957724499929,0.5814640175791979,[0.         0.72075472 1.        ],[0.         0.51879699 1.        ],16
1.0,0.2845510001418641,0.629744624699216,[0.         0.69056604 1.        ],[0.         0.40601504 1.        ],17
1.0,0.26175344020428426,0.6320550808033094,[0.         0.62641509 1.        ],[0.         0.36466165 1.        ],18
1.0,0.23963682791885366,0.596073346073346,[0.         0.74339623 1.        ],[0.        0.5037594 1.       ],19
1.0,0.20563200453965097,0.5863568662496276,[0.         0.69811321 1.        ],[0.        0.4924812 1.       ],20
1.0,0.30724925521350543,0.6336616554345947,[0.         0.72830189 1.        ],[0.         0.42105263 1.        ],21
1.0,0.2093204709887927,0.5910746250231467,[0.         0.67924528 1.        ],[0.         0.46992481 1.        ],22
1.0,0.2395233366434955,0.6009036144578312,[0.         0.71320755 1.        ],[0.         0.47368421 1.        ],23
1.0,0.2693573556532841,0.6309141304797496,[0.        0.6490566 1.       ],[0.         0.37969925 1.        ],24
1.0,0.1941268265002128,0.5897617548278757,[0.         0.63773585 1.        ],[0.         0.44360902 1.        ],25
1.0,0.17928784224712724,0.5745886352369036,[0.         0.69056604 1.        ],[0.        0.5112782 1.       ],26
1.0,0.25847637962831616,0.6033114084826492,[0.         0.75471698 1.        ],[0.        0.4962406 1.       ],27
1.0,0.2244857426585331,0.593385581417308,[0.         0.71320755 1.        ],[0.        0.4887218 1.       ],28
1.0,0.22810327706057593,0.6015742460422747,[0.        0.6754717 1.       ],[0.         0.44736842 1.        ],29
1.0,0.26199460916442047,0.6170520231213873,[0.         0.69056604 1.        ],[0.         0.42857143 1.        ],30
1.0,0.23590580224145274,0.5931711471441858,[0.        0.7509434 1.       ],[0.         0.51503759 1.        ],31
1.0,0.25102851468293375,0.5968368631313961,[0.         0.77358491 1.        ],[0.         0.52255639 1.        ],32
1.0,0.2469853879982976,0.6074558696457228,[0.         0.69811321 1.        ],[0.         0.45112782 1.        ],33
1.0,0.1451695275925663,0.5668972189898409,[0.         0.61509434 1.        ],[0.         0.46992481 1.        ],34
1.0,0.34101290963257197,0.658190528837295,[0.         0.70943396 1.        ],[0.         0.36842105 1.        ],35
1.0,0.29595687331536386,0.6283309957924264,[0.        0.7245283 1.       ],[0.         0.42857143 1.        ],36
1.0,0.2957440771740672,0.6421703015671671,[0.         0.66792453 1.        ],[0.         0.37218045 1.        ],37
1.0,0.2018726060434104,0.5845112246109989,[0.         0.69811321 1.        ],[0.        0.4962406 1.       ],38
1.0,0.15288693431692435,0.5646203844723998,[0.         0.66792453 1.        ],[0.         0.51503759 1.        ],39
1.0,0.2283870052489715,0.589669039423409,[0.        0.7509434 1.       ],[0.         0.52255639 1.        ],40
1.0,0.22411689601361895,0.611382159677374,[0.         0.61509434 1.        ],[0.         0.39097744 1.        ],41
1.0,0.30351822953610436,0.62991074139292,[0.         0.73584906 1.        ],[0.         0.43233083 1.        ],42
1.0,0.2543339480777415,0.62095860096076,[0.         0.65283019 1.        ],[0.         0.39849624 1.        ],43
1.0,0.2847779826925806,0.6169895330675805,[0.        0.7509434 1.       ],[0.         0.46616541 1.        ],44
1.0,0.2169527592566321,0.5902529419402051,[0.         0.70943396 1.        ],[0.        0.4924812 1.       ],45
1.0,0.2509292098169953,0.6009036144578314,[0.         0.74716981 1.        ],[0.        0.4962406 1.       ],46
1.0,0.3110228401191658,0.634860489149156,[0.         0.73207547 1.        ],[0.         0.42105263 1.        ],47
1.0,0.22834444602071213,0.5912720014516422,[0.         0.73962264 1.        ],[0.        0.5112782 1.       ],48
1.0,0.2657256348418215,0.6207501192609688,[0.         0.68301887 1.        ],[0.         0.41729323 1.        ],49
1.5,0.20557525890197187,0.5885747118005893,[0.         0.68301887 1.        ],[0.         0.47744361 1.        ],0
1.5,0.26944247410980277,0.6254441699800536,[0.         0.67169811 1.        ],[0.         0.40225564 1.        ],1
1.5,0.2320045396510143,0.5971209349834905,[0.         0.71320755 1.        ],[0.         0.48120301 1.        ],2
1.5,0.2660519222584764,0.6044511774010292,[0.         0.76981132 1.        ],[0.        0.5037594 1.       ],3
1.5,0.2768761526457653,0.6355591981885618,[0.        0.6490566 1.       ],[0.         0.37218045 1.        ],4
1.5,0.2582210242587601,0.6157564040599324,[0.         0.68679245 1.        ],[0.         0.42857143 1.        ],5
1.5,0.2621790324868775,0.6077094333904489,[0.         0.73962264 1.        ],[0.         0.47744361 1.        ],6
1.5,0.2581075329834019,0.622314249603356,[0.         0.65660377 1.        ],[0.         0.39849624 1.        ],7
1.5,0.3299900695134062,0.6347198572934404,[0.         0.77735849 1.        ],[0.         0.44736842 1.        ],8
1.5,0.2508157185416371,0.6059952038369305,[0.         0.71698113 1.        ],[0.         0.46616541 1.        ],9
1.5,0.16029224003404735,0.5718683611291329,[0.         0.63773585 1.        ],[0.         0.47744361 1.        ],10
1.5,0.2167825223435948,0.597516304833378,[0.         0.66415094 1.        ],[0.         0.44736842 1.        ],11
1.5,0.23556532841537803,0.6085365056539643,[0.         0.66037736 1.        ],[0.         0.42481203 1.        ],12
1.5,0.18696268974322594,0.5731930822290595,[0.         0.73207547 1.        ],[0.         0.54511278 1.        ],13
1.5,0.25429138884948216,0.6235951182513962,[0.         0.64150943 1.        ],[0.         0.38721805 1.        ],14
1.5,0.23167825223435945,0.6134396576874452,[0.         0.62641509 1.        ],[0.         0.39473684 1.        ],15
1.5,0.15688750177330113,0.5600060771142389,[0.         0.73207547 1.        ],[0.         0.57518797 1.        ],16
1.5,0.20607178323166409,0.5723507261968801,[0.         0.81509434 1.        ],[0.         0.60902256 1.        ],17
1.5,0.20551851326429277,0.5909108023645468,[0.         0.66792453 1.        ],[0.         0.46240602 1.        ],18
1.5,0.23580649737551423,0.5971796730665794,[0.        0.7245283 1.       ],[0.        0.4887218 1.       ],19
1.5,0.27298907646474674,0.6425977798526817,[0.         0.61509434 1.        ],[0.         0.34210526 1.        ],20
1.5,0.16039154489998575,0.5686660350314603,[0.         0.66415094 1.        ],[0.        0.5037594 1.       ],21
1.5,0.23562207405305713,0.605629682392297,[0.        0.6754717 1.       ],[0.         0.43984962 1.        ],22
1.5,0.2960845510001419,0.621257015372817,[0.         0.75849057 1.        ],[0.         0.46240602 1.        ],23
1.5,0.17585473116754158,0.5637680562986132,[0.         0.77735849 1.        ],[0.         0.60150376 1.        ],24
1.5,0.16412257057738683,0.5714144619069371,[0.         0.65660377 1.        ],[0.        0.4924812 1.       ],25
1.5,0.1113491275358206,0.5494275746545926,[0.         0.61886792 1.        ],[0.        0.5075188 1.       ],26
1.5,0.25468860831323586,0.6027259306730142,[0.         0.74716981 1.        ],[0.        0.4924812 1.       ],27
1.5,0.28091927933040145,0.6202424036336256,[0.        0.7245283 1.       ],[0.         0.44360902 1.        ],28
1.5,0.17930202865654699,0.57412990181703,[0.         0.69433962 1.        ],[0.         0.51503759 1.        ],29
1.5,0.19426869059441054,0.5839772364902984,[0.        0.6754717 1.       ],[0.         0.48120301 1.        ],30
1.5,0.21329266562632987,0.584747195761231,[0.         0.73584906 1.        ],[0.         0.52255639 1.        ],31
1.5,0.16064690026954176,0.5616211745244003,[0.         0.73207547 1.        ],[0.         0.57142857 1.        ],32
1.5,0.2394098453681373,0.6062506295960511,[0.         0.68301887 1.        ],[0.         0.44360902 1.        ],33
1.5,0.23197616683217476,0.5983496126641966,[0.         0.70566038 1.        ],[0.         0.47368421 1.        ],34
1.5,0.2018584196339906,0.5850416572036481,[0.         0.69433962 1.        ],[0.        0.4924812 1.       ],35
1.5,0.258164278621081,0.6189442861251274,[0.         0.67169811 1.        ],[0.         0.41353383 1.        ],36
1.5,0.22057029365867498,0.598221054227523,[0.         0.67169811 1.        ],[0.         0.45112782 1.        ],37
1.5,0.23932472691161866,0.6106519742883378,[0.         0.66037736 1.        ],[0.         0.42105263 1.        ],38
1.5,0.3068236629309122,0.6661442969518191,[0.         0.61509434 1.        ],[0.         0.30827068 1.        ],39
1.5,0.24363739537523055,0.5888242960878829,[0.         0.80754717 1.        ],[0.         0.56390977 1.        ],40
1.5,0.24318343027379768,0.6075650711578524,[0.         0.68679245 1.        ],[0.         0.44360902 1.        ],41
1.5,0.25453255780961836,0.6100169237938732,[0.         0.70566038 1.        ],[0.         0.45112782 1.        ],42
1.5,0.31493828911902405,0.6277918489523371,[0.         0.77358491 1.        ],[0.         0.45864662 1.        ],43
1.5,0.28831039863810465,0.6319109991821686,[0.         0.69056604 1.        ],[0.         0.40225564 1.        ],44
1.5,0.24306993899843948,0.6135694779542381,[0.         0.65660377 1.        ],[0.         0.41353383 1.        ],45
1.5,0.2846644914172223,0.6230348514948618,[0.         0.72075472 1.        ],[0.         0.43609023 1.        ],46
1.5,0.30351822953610436,0.62991074139292,[0.         0.73584906 1.        ],[0.         0.43233083 1.        ],47
