,algorithm,clustering_algorithm,dimensions,ari,ami,ch,sc,mechanism,epsilon
35,density-nd-Laplace,OPTICS(min_samples=6),3,-0.0009682740037528857,0.008799035082211302,8.022445299330284,-0.41665307390475814,density-nd-Laplace,3.0
36,density-nd-Laplace,KMeans(clusters=7),2,0.09009001876099104,0.1518381762346925,694.7938143351699,0.33710318465528843,density-nd-Laplace,3.5
37,density-nd-Laplace,AgglomerativeClustering(clusters=7),2,0.12305586664970754,0.15050058870055888,533.8327084140558,0.2727551786736778,density-nd-Laplace,3.5
38,density-nd-Laplace,OPTICS(min_samples=4),2,-0.004169395416627799,0.0006288638668772412,12.060808008830943,-0.06019754595138752,density-nd-Laplace,3.5
39,density-nd-Laplace,KMeans(clusters=9),3,0.04931634626442271,0.10963497399412689,273.4233169412438,0.23207956816092964,density-nd-Laplace,3.5
40,density-nd-Laplace,AgglomerativeClustering(clusters=9),3,0.048480516844003105,0.1112602289342419,214.21568200289275,0.17691346091679244,density-nd-Laplace,3.5
41,density-nd-Laplace,OPTICS(min_samples=6),3,-0.028647915486313798,-0.004806840696164708,6.976630506208728,-0.39878824546026725,density-nd-Laplace,3.5
42,density-nd-Laplace,KMeans(clusters=7),2,0.1319720637552909,0.20449895423639214,697.3413056230931,0.34412957864554067,density-nd-Laplace,5.0
43,density-nd-Laplace,AgglomerativeClustering(clusters=7),2,0.10250167808797819,0.18935985427622073,555.2528996619219,0.28077632806991615,density-nd-Laplace,5.0
44,density-nd-Laplace,OPTICS(min_samples=4),2,0.015608020422671306,0.02027376938106542,11.844823952954215,-0.0995726605825046,density-nd-Laplace,5.0
45,density-nd-Laplace,KMeans(clusters=9),3,0.08741261313706057,0.18369161504771972,299.20412269749147,0.24213938017720546,density-nd-Laplace,5.0
46,density-nd-Laplace,AgglomerativeClustering(clusters=9),3,0.07634805681051683,0.1529539172782582,230.59842384196523,0.16631188869778907,density-nd-Laplace,5.0
47,density-nd-Laplace,OPTICS(min_samples=6),3,-0.06789689687039527,-0.020602334231783648,5.598092874963397,-0.4163360741594328,density-nd-Laplace,5.0
48,density-nd-Laplace,KMeans(clusters=7),2,0.28004116507405763,0.33579254423396276,686.3328488540307,0.36333979712418774,density-nd-Laplace,7.0
49,density-nd-Laplace,AgglomerativeClustering(clusters=7),2,0.23115636264457526,0.2894602904126623,535.2400210600638,0.304901368291295,density-nd-Laplace,7.0
50,density-nd-Laplace,OPTICS(min_samples=4),2,-0.011266102607355711,0.011383762119230494,12.036254371163045,-0.09278703051746881,density-nd-Laplace,7.0
51,density-nd-Laplace,KMeans(clusters=9),3,0.1845725052420197,0.2857813880342749,299.30138758631495,0.24715234131588765,density-nd-Laplace,7.0
52,density-nd-Laplace,AgglomerativeClustering(clusters=9),3,0.1250933643059345,0.2280986650434113,232.88885737732159,0.18943468038240682,density-nd-Laplace,7.0
53,density-nd-Laplace,OPTICS(min_samples=6),3,0.008311667436460227,0.017378115529812617,10.224447494756395,-0.4074122156990699,density-nd-Laplace,7.0
54,density-nd-Laplace,KMeans(clusters=7),2,0.3821576217556901,0.4177523549481467,638.659062153413,0.3546380759085396,density-nd-Laplace,9.0
55,density-nd-Laplace,AgglomerativeClustering(clusters=7),2,0.25057831150483667,0.3415205683033825,496.6123686540244,0.27785921696348,density-nd-Laplace,9.0
56,density-nd-Laplace,OPTICS(min_samples=4),2,0.0038280681359134394,0.016628295774265063,9.899992534277144,-0.10967016250504295,density-nd-Laplace,9.0
57,density-nd-Laplace,KMeans(clusters=9),3,0.25868899579898214,0.33256764185066834,283.33703971698134,0.2500937269457517,density-nd-Laplace,9.0
58,density-nd-Laplace,AgglomerativeClustering(clusters=9),3,0.2372499356535233,0.30119027984161917,221.48363061936334,0.19274167034677964,density-nd-Laplace,9.0
59,density-nd-Laplace,OPTICS(min_samples=6),3,0.04680107506897822,0.024743751123371203,6.750404952768032,-0.3884041973189031,density-nd-Laplace,9.0
